fil,recwgt,status,ID,pbad,w_var01,w_var02,w_var03,w_var04,w_var05,w_var06,w_var07,w_var08,w_var09,w_var10,w_var11,w_var12,w_var13,w_var14,status_log
B,1,G,3931,0.2408,5.722,0.125,0.065,0.513,0.513,1.884,-0.15,3.157,-0.081,0.948,0.198,0.073,1.532,-0.027,G
B,1,G,3932,0.2408,0.094,0.125,-0.146,1.809,1.653,1.215,1.986,1.545,0.807,-0.328,0.198,0.073,1.455,-0.027,G
B,1,B,3933,0.2408,0.133,-0.276,-0.081,0.513,0.513,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,3934,0.2408,0.985,0.125,0.186,0.513,0.513,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,3935,0.2408,-0.732,0.125,-0.146,-1.375,-1.648,1.002,-0.944,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,3936,0.2408,5.722,0.125,-0.051,1.766,1.637,1.884,-0.15,3.157,-0.081,0.948,0.198,0.073,0.92,-0.027,G
B,1,G,3937,0.2408,-0.711,-0.164,0.135,-0.109,-0.109,1.002,0.713,1.545,-0.081,0.948,0.198,0.073,0.388,-0.027,G
B,1,G,3938,0.2408,-0.491,0.125,-0.075,-0.042,-0.042,1.521,-0.944,1.015,-0.081,0.948,0.198,0.073,0.92,-0.027,G
B,1,G,3939,0.2408,-0.413,0.125,0.21,0.3,0.3,1.002,0.079,1.545,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,3940,0.2408,-0.413,0.125,-0.094,0.513,0.513,-0.935,0.797,-0.942,-0.081,-0.328,0.198,0.073,-0.772,-0.027,G
B,1,G,3941,0.2408,0.094,-0.276,-0.043,-0.804,-0.804,1.884,-0.944,1.015,0.807,0.948,0.198,0.073,1.532,-0.027,G
B,1,G,3942,0.2408,0.985,0.125,-0.045,2.071,1.653,-0.935,0.797,-0.942,-0.081,-0.328,0.198,0.073,-0.338,1.755,G
B,1,G,3943,0.2408,0.985,1.003,0.055,-0.804,-0.804,1.884,1.007,3.157,-0.081,-0.328,0.198,0.073,-0.556,-0.027,G
B,1,G,3944,0.2408,-0.743,0.125,0.065,0.513,0.513,1.884,0.713,1.545,-0.081,0.948,0.198,0.073,0.92,-0.027,G
B,1,G,3945,0.2408,-0.531,0.125,0.065,0.3,0.3,-0.935,0.797,-0.942,-0.081,-0.328,0.198,0.073,0.156,1.755,G
B,1,B,3946,0.2408,-0.413,0.125,0.055,-0.804,-0.804,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,-0.556,-0.027,B
B,1,G,3947,0.2408,-0.491,0.125,-0.043,0.513,0.513,1.884,-0.325,1.015,-0.081,-0.328,0.198,0.073,-0.772,-0.463,G
B,1,G,3948,0.2408,-0.531,1.003,0.186,0.513,0.513,1.002,1.007,1.015,0.807,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,3949,0.2408,-0.491,0.125,-0.045,0.513,0.513,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,3950,0.2408,-0.711,1.003,0.055,0.513,0.513,1.521,1.007,1.545,-0.081,0.948,0.198,0.073,1.455,-0.027,G
B,1,G,3951,0.2408,0.352,1.003,-0.045,0.513,0.513,1.002,1.007,1.545,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,3952,0.2408,2.074,-0.686,-0.045,-0.804,-0.804,1.884,-0.944,1.015,-0.081,-0.328,0.198,-1.184,-0.556,-0.027,G
B,1,B,3953,0.2408,0.352,0.125,-0.027,0.3,0.3,-0.935,-0.325,-0.942,-0.081,-0.328,0.198,0.073,-0.948,-0.027,B
B,1,G,3954,0.2408,-0.711,0.125,0.135,0.3,0.3,-0.935,0.235,-0.942,0.807,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,3955,0.2408,-0.491,0.125,-0.094,0.513,0.513,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,1.532,-0.027,G
B,1,G,3956,0.2408,0.352,0.125,0.106,0.513,0.513,1.884,0.797,2.078,-0.081,0.948,0.198,0.073,0.92,0.956,G
B,1,G,3957,0.2408,-0.531,0.125,0.055,-1.375,-1.648,1.002,-0.944,1.015,-0.081,0.948,0.198,-1.184,0.156,-0.027,G
B,1,G,3958,0.2408,-0.732,-0.228,-0.146,-0.109,-0.109,1.002,-0.944,1.015,-0.081,0.948,0.198,0.073,0.92,-0.027,G
B,1,B,3959,0.2408,-0.531,0.125,-0.045,0.3,0.3,-0.935,0.079,-0.942,0.807,-0.328,0.198,0.073,0.156,-0.027,B
B,1,B,3960,0.2408,-0.491,0.125,-0.151,0.3,0.3,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,-0.855,-0.027,B
B,1,G,3961,0.2408,-0.531,0.125,-0.027,0.3,0.3,1.002,-0.944,1.545,-0.081,-0.328,0.198,0.073,-0.556,-0.027,G
B,1,G,3962,0.2408,0.094,-0.228,0.21,0.513,0.513,-0.935,0.079,-0.942,-0.081,-0.328,-2.196,0.073,0.156,-0.027,G
B,1,G,3963,0.2408,0.352,0.125,-0.051,-0.109,-0.109,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.463,G
B,1,G,3964,0.2408,0.094,1.003,0.186,0.513,0.513,1.215,1.007,1.015,-0.081,0.948,0.198,0.073,1.532,-0.027,G
B,1,B,3965,0.2408,-0.491,0.125,0.065,-0.804,-0.804,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,-0.855,-0.027,B
B,1,G,3966,0.2408,-0.491,0.125,-0.045,0.513,0.513,-0.935,0.235,-1.049,-0.081,0.948,0.198,0.073,1.532,-0.027,G
B,1,B,3967,0.2408,-0.743,0.125,-0.146,-1.375,-1.648,-0.935,-0.944,-1.049,-0.081,0.948,0.198,-1.184,0.156,-0.027,B
B,1,G,3968,0.2408,2.074,0.125,-0.043,1.766,1.637,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,3969,0.2408,-0.743,0.125,0.065,1.766,1.637,-0.935,0.235,-0.942,-0.081,-0.328,0.198,-1.184,0.156,-0.027,G
B,1,G,3970,0.2408,-0.489,1.003,-0.043,-0.042,-0.042,1.002,1.007,1.015,-0.081,-0.328,0.198,0.073,1.455,-0.027,G
B,1,G,3971,0.2408,-0.711,-0.164,0.135,-0.804,-0.804,1.884,0.713,1.015,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,3972,0.2408,-0.413,0.125,-0.051,1.727,1.653,1.002,1.55,1.015,-0.081,-0.328,-2.196,0.073,-0.855,-0.027,G
B,1,G,3973,0.2408,-0.491,0.125,-0.043,0.513,0.513,1.884,1.55,3.157,-0.081,-0.328,0.198,0.073,0.156,0.117,G
B,1,G,3974,0.2408,3.341,0.125,-0.075,0.513,0.513,1.884,0.713,3.157,0.807,0.948,0.198,0.073,0.92,0.77,G
B,1,G,3975,0.2408,-0.491,0.125,-0.146,0.3,0.3,1.521,0.713,1.015,-0.081,0.948,0.198,0.073,0.388,-0.027,G
B,1,G,3976,0.2408,2.074,0.125,0.106,-0.804,-0.804,1.884,-1.084,1.015,-0.081,0.948,0.198,0.073,-0.948,-0.027,G
B,1,G,3977,0.2408,0.094,-0.228,-0.081,0.513,0.513,-0.935,0.882,-0.942,-0.081,-0.328,0.198,0.073,-0.772,-0.027,G
B,1,G,3978,0.2408,2.074,0.125,0.106,-0.804,-0.804,1.884,0.713,3.157,-0.081,-0.328,0.198,0.073,0.388,-0.027,G
B,1,G,3979,0.2408,-0.743,-0.228,0.065,-0.804,-0.804,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,-0.772,-0.027,G
B,1,G,3980,0.2408,-0.743,0.125,-0.146,-1.375,-1.648,1.002,-0.15,1.015,-0.081,-0.328,0.198,0.073,0.92,-0.027,G
B,1,B,3981,0.2408,-0.732,1.003,-0.043,-0.042,-0.042,-0.935,1.007,-0.942,0.807,-0.328,0.198,0.073,1.532,-0.027,B
B,1,G,3982,0.2408,0.352,0.125,-0.094,0.513,0.513,1.884,0.797,1.015,-0.081,-0.328,-2.196,0.073,0.156,0.546,G
B,1,G,3983,0.2408,-0.743,0.125,-0.081,-0.804,-0.804,1.002,-0.944,1.545,-0.081,0.948,0.198,0.073,0.388,0.117,G
B,1,B,3984,0.2408,0.094,-0.164,0.065,1.487,1.653,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,3985,0.2408,-0.743,0.125,0.21,1.727,1.653,1.002,1.986,1.015,0.807,-0.328,0.198,0.073,0.388,-0.027,G
B,1,G,3986,0.2408,5.722,0.125,-0.081,0.513,0.513,1.884,1.986,3.157,0.807,-0.328,0.198,0.073,-0.855,-0.027,G
B,1,G,3987,0.2408,0.352,0.125,-0.094,0.513,0.513,1.521,0.713,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,3988,0.2408,-0.413,0.125,0.21,-0.804,-0.804,-0.935,1.986,-0.942,-0.133,-0.328,0.198,0.073,0.92,-0.152,G
B,1,B,3989,0.2408,-0.732,0.125,-0.075,0.513,0.513,-0.935,0.797,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,3990,0.2408,3.341,0.125,-0.075,0.3,0.3,1.884,-0.419,3.157,-0.081,-0.328,0.198,0.073,1.532,-0.027,G
B,1,G,3991,0.2408,0.094,1.003,-0.151,0.513,0.513,1.215,1.007,1.015,-0.081,0.948,0.198,0.073,1.455,-0.027,G
B,1,G,3992,0.2408,5.722,-0.164,0.21,0.3,0.3,1.884,0.713,3.157,-0.081,-0.328,0.198,0.073,1.455,-0.027,G
B,1,B,3993,0.2408,-0.732,0.125,-0.027,0.513,0.513,1.002,0.079,2.078,-0.081,-0.328,0.198,0.073,-0.855,-0.027,B
B,1,G,3994,0.2408,-0.531,0.125,-0.094,-0.804,-0.804,1.263,-0.325,3.157,-0.133,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,3995,0.2408,-0.108,0.125,-0.146,0.513,0.513,1.521,-1.084,1.015,-0.081,0.948,0.198,0.073,0.388,-0.027,G
B,1,G,3996,0.2408,0.985,0.125,-0.081,0.3,0.3,1.884,0.713,1.545,-0.081,0.948,0.198,0.073,-0.948,-0.027,G
B,1,G,3997,0.2408,-0.732,-0.164,-0.051,0.513,0.513,1.884,1.986,1.015,0.807,0.948,0.198,0.073,0.388,-0.027,G
B,1,G,3998,0.2408,-0.413,0.125,0.135,0.513,0.513,-0.935,0.079,-0.942,-0.081,-0.328,0.198,-1.184,0.156,-0.027,G
B,1,G,3999,0.2408,-0.413,0.125,-0.027,1.487,1.653,-0.935,0.235,-0.942,-0.081,-0.328,0.198,0.073,0.92,-0.027,G
B,1,G,4000,0.2408,0.985,0.125,-0.081,1.558,1.653,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,0.92,-0.027,G
B,1,G,4001,0.2408,0.094,0.125,-0.094,-0.804,-0.804,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,4002,0.2408,5.722,0.125,0.065,0.513,0.513,1.884,0.797,3.157,-0.081,-0.328,0.198,0.073,-0.338,-0.027,G
B,1,G,4003,0.2408,0.985,0.125,-0.151,-0.804,-0.804,1.884,-0.15,3.157,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,4004,0.2408,2.074,1.003,-0.043,0.3,0.3,1.884,1.007,1.015,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,B,4005,0.2408,-0.711,0.125,-0.027,-2.163,-1.648,1.884,-0.944,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,B
B,1,B,4006,0.2408,0.133,0.125,-0.051,0.3,0.3,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,B,4007,0.2408,-0.108,0.125,-0.081,-0.804,-0.804,1.884,-0.15,1.015,-0.133,-0.328,0.198,0.073,-0.948,-0.054,B
B,1,G,4008,0.2408,0.094,0.125,-0.146,0.513,0.513,1.002,3.447,1.015,-0.081,0.948,0.198,0.073,-0.948,-0.027,G
B,1,B,4009,0.2408,-0.491,0.125,-0.146,0.513,0.513,-0.935,1.55,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,4010,0.2408,-0.489,-0.276,0.186,-0.042,-0.042,1.002,-0.944,1.015,-0.081,0.948,0.198,0.073,-0.948,-0.027,G
B,1,G,4011,0.2408,3.341,0.125,0.065,0.3,0.3,1.884,0.713,3.157,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,4012,0.2408,-0.491,0.125,0.065,0.3,0.3,1.884,-0.15,1.015,-0.081,0.948,0.198,0.073,-0.338,-0.027,G
B,1,G,4013,0.2408,-0.108,0.125,0.106,1.558,1.653,-0.935,1.55,-0.942,-0.081,-0.328,0.198,0.073,0.156,1.755,G
B,1,G,4014,0.2408,5.722,0.125,-0.151,0.3,0.3,1.884,0.713,3.157,-0.081,0.948,0.198,0.073,1.455,-0.027,G
B,1,G,4015,0.2408,-0.108,-0.276,-0.075,0.513,0.513,1.884,-0.419,3.157,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,4016,0.2408,0.985,0.125,-0.045,0.3,0.3,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,-0.556,-0.027,G
B,1,G,4017,0.2408,0.985,0.125,0.21,0.513,0.513,1.002,0.797,3.157,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,4018,0.2408,-0.413,1.003,-0.094,0.3,0.3,-0.935,1.007,-0.942,-0.081,-0.328,0.198,0.073,1.532,-0.027,G
B,1,B,4019,0.2408,0.094,1.003,-0.043,-2.196,-1.648,-0.935,1.007,-0.942,-0.081,-0.328,0.198,-1.184,1.455,-0.027,B
B,1,G,4020,0.2408,2.074,-1.378,-0.094,-0.042,-0.042,1.884,-0.15,1.015,-0.081,-0.328,0.198,0.073,-0.772,-0.027,G
B,1,G,4021,0.2408,-0.413,0.125,-0.146,0.513,0.513,1.002,0.713,1.545,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,4022,0.2408,5.722,1.003,0.055,0.3,0.3,1.884,1.007,3.157,-0.081,0.948,0.198,0.073,-0.556,-0.027,G
B,1,G,4023,0.2408,0.133,0.125,-0.094,-0.109,-0.109,1.002,-0.15,3.157,-0.081,0.948,0.198,0.073,0.388,-0.027,G
B,1,G,4024,0.2408,-0.491,0.125,-0.075,0.513,0.513,1.884,0.713,2.078,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,B,4025,0.2408,0.133,0.125,0.065,1.487,1.653,-0.935,-0.325,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,4026,0.2408,-0.711,0.125,0.106,0.513,0.513,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,4027,0.2408,5.722,0.125,0.055,0.3,0.3,1.884,-1.084,1.015,0.807,-0.328,0.198,0.073,-0.556,-0.027,G
B,1,G,4028,0.2408,-0.489,-0.228,0.055,0.3,0.3,-0.935,0.882,-0.942,-0.081,-0.328,0.198,0.073,-0.948,-0.027,G
B,1,G,4029,0.2408,0.985,0.125,-0.075,0.513,0.513,1.002,1.986,1.015,-0.081,0.948,0.198,0.073,1.455,-0.027,G
B,1,G,4030,0.2408,-0.711,-1.378,-0.146,0.513,0.513,-0.935,-1.084,-0.942,-0.081,-0.328,-2.196,0.073,-0.772,-0.22,G
B,1,G,4031,0.2408,0.352,-0.276,-0.045,0.513,0.513,1.884,-0.419,1.015,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,B,4032,0.2408,-0.413,0.125,-0.027,0.513,0.513,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,-1.184,0.156,-0.027,B
B,1,B,4033,0.2408,-0.491,0.125,-0.027,-0.109,-0.109,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,4034,0.2408,3.341,0.125,0.106,-0.042,-0.042,1.884,1.986,1.015,0.807,-0.328,0.198,0.073,0.92,0.77,G
B,1,G,4035,0.2408,3.341,0.125,0.21,0.3,0.3,1.884,0.079,1.015,-0.081,-0.328,0.198,0.073,-0.772,-0.027,G
B,1,B,4036,0.2408,-0.108,-0.228,-0.045,-2.163,-1.648,1.521,-0.944,1.545,-0.081,-0.328,0.198,0.073,-0.556,-0.027,B
B,1,G,4037,0.2408,2.074,0.125,-0.051,-0.804,-0.804,1.884,-1.084,3.157,-0.081,0.948,0.198,0.073,1.455,-0.027,G
B,1,G,4038,0.2408,0.985,0.125,-0.045,1.487,1.653,1.002,1.986,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,4039,0.2408,-0.108,0.125,-0.094,0.513,0.513,1.521,0.235,3.157,-0.081,-0.328,0.198,0.073,-0.948,-0.027,G
B,1,G,4040,0.2408,-0.108,0.125,-0.146,0.513,0.513,1.002,0.079,1.015,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,4041,0.2408,-0.413,-0.164,0.106,-0.804,-0.804,1.884,-1.084,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,4042,0.2408,-0.711,-0.686,0.065,0.513,0.513,1.002,0.713,1.545,0.807,0.948,0.198,0.073,0.156,-0.027,G
B,1,B,4043,0.2408,-0.491,0.125,-0.146,-0.804,-0.804,-0.935,1.55,-1.049,-0.081,0.948,0.198,0.073,0.156,0.208,B
B,1,G,4044,0.2408,-0.489,-0.276,-0.043,0.513,0.513,1.002,1.986,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,4045,0.2408,5.722,0.125,0.186,0.3,0.3,1.884,-0.15,3.157,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,4046,0.2408,0.352,0.125,0.21,-0.109,-0.109,-0.935,0.797,-0.942,-0.081,-0.328,0.198,0.073,-0.556,-0.027,G
B,1,G,4047,0.2408,2.074,0.125,0.135,0.513,0.513,1.884,0.797,2.078,0.807,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,4048,0.2408,-0.743,0.125,-0.094,0.513,0.513,1.215,1.986,1.545,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,4049,0.2408,-0.732,-0.228,0.186,0.3,0.3,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,1.532,-0.027,G
B,1,G,4050,0.2408,0.985,0.125,0.055,-0.109,-0.109,1.002,0.079,1.015,0.873,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,4051,0.2408,-0.711,0.125,-0.146,-0.804,-0.804,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,-0.772,-0.027,G
B,1,G,4052,0.2408,0.352,-0.228,0.106,-0.804,-0.804,1.884,-0.944,1.015,0.807,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,4053,0.2408,0.133,0.125,0.106,0.513,0.513,1.002,0.235,1.015,-0.081,-0.328,0.198,0.073,-0.556,-0.027,G
B,1,B,4054,0.2408,0.985,0.125,0.106,-0.804,-0.804,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,-0.556,-0.027,B
B,1,G,4055,0.2408,-0.108,0.125,0.186,-0.804,-0.804,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,-0.556,-0.027,G
B,1,B,4056,0.2408,-0.743,-1.378,-0.151,-2.163,-1.648,-0.935,-0.944,-0.942,-0.133,-0.328,-2.196,0.073,-0.948,-0.344,B
B,1,B,4057,0.2408,0.985,0.125,0.055,0.3,0.3,-0.935,1.55,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,4058,0.2408,0.133,0.125,0.186,-0.109,-0.109,1.884,0.713,1.545,0.807,0.948,0.198,0.073,0.156,-0.027,G
B,1,B,4059,0.2408,-0.711,0.125,-0.075,-0.042,-0.042,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,4060,0.2408,-0.491,0.125,0.21,0.3,0.3,1.884,0.713,3.157,-0.133,0.948,0.198,0.073,0.156,-0.027,G
B,1,B,4061,0.2408,-0.491,0.125,0.065,-0.804,-0.804,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,-0.855,-0.027,B
B,1,G,4062,0.2408,0.985,0.125,0.106,1.766,1.637,1.002,-0.15,3.157,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,4063,0.2408,5.722,0.125,0.135,0.513,0.513,1.884,-0.15,3.157,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,4064,0.2408,-0.732,0.125,-0.045,0.513,0.513,1.002,0.713,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,4065,0.2408,-0.489,-1.378,-0.146,0.513,0.513,1.002,-0.15,1.015,-0.081,-0.328,0.198,0.073,-0.948,-0.027,G
B,1,G,4066,0.2408,0.094,0.125,-0.045,0.513,0.513,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,4067,0.2408,-0.413,-0.228,0.135,0.513,0.513,-0.935,1.986,-1.049,-0.133,0.948,0.198,0.073,1.532,0.215,G
B,1,G,4068,0.2408,-0.413,0.125,0.186,1.766,1.637,1.002,1.55,1.015,-0.081,0.948,0.198,0.073,-0.772,-0.027,G
B,1,G,4069,0.2408,2.074,0.125,-0.043,-0.042,-0.042,1.884,-1.084,3.157,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,4070,0.2408,2.074,0.125,-0.146,0.513,0.513,1.884,1.986,1.545,-0.081,0.948,0.198,0.073,1.532,-0.027,G
B,1,G,4071,0.2408,0.094,0.125,-0.045,1.766,1.637,1.884,1.55,3.157,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,4072,0.2408,-0.491,-0.276,0.21,0.3,0.3,1.002,0.713,1.545,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,4073,0.2408,-0.108,1.003,-0.151,0.513,0.513,1.884,1.007,1.545,0.807,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,4074,0.2408,0.133,0.125,-0.081,-0.804,-0.804,1.002,-0.944,1.545,-0.081,0.948,0.519,0.073,0.156,-0.406,G
B,1,G,4075,0.2408,0.133,0.125,0.186,0.513,0.513,1.884,0.713,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,B,4076,0.2408,-0.108,0.125,-0.151,-0.804,-0.804,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,-1.184,-0.556,-0.027,B
B,1,G,4077,0.2408,-0.491,-0.228,0.106,0.513,0.513,1.884,0.079,3.157,0.807,0.948,0.198,0.073,1.532,-0.027,G
B,1,G,4078,0.2408,-0.489,0.125,-0.094,0.513,0.513,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,-0.772,-0.027,G
B,1,G,4079,0.2408,5.722,0.125,0.065,0.3,0.3,1.884,-0.325,3.157,-0.081,-0.328,0.198,-1.184,1.455,-0.027,G
B,1,G,4080,0.2408,-0.491,0.125,-0.075,0.513,0.513,-0.935,-0.15,-0.942,-0.081,-0.328,-2.196,0.073,0.388,-0.027,G
B,1,G,4081,0.2408,5.722,1.003,-0.051,0.3,0.3,1.884,1.007,3.157,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,4082,0.2408,0.985,0.125,-0.094,0.513,0.513,1.884,1.55,3.157,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,4083,0.2408,-0.732,0.125,-0.051,1.558,1.653,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,4084,0.2408,-0.489,-0.228,0.21,0.513,0.513,1.002,1.986,3.157,-0.081,0.948,0.198,0.073,1.532,-0.027,G
B,1,G,4085,0.2408,0.985,0.125,0.065,0.3,0.3,1.002,0.079,1.545,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,4086,0.2408,-0.413,0.125,0.186,0.513,0.513,1.002,1.986,2.078,-0.081,0.948,0.198,0.073,-0.948,1.32,G
B,1,G,4087,0.2408,-0.743,1.003,-0.027,1.487,1.653,-0.935,1.007,-0.942,-0.081,-0.328,0.198,0.073,-0.772,-0.027,G
B,1,B,4088,0.2408,-0.413,0.125,-0.045,-0.804,-0.804,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,-0.948,-0.027,B
B,1,B,4089,0.2408,-0.108,0.125,-0.151,-0.804,-0.804,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,-0.772,-0.027,B
B,1,G,4090,0.2408,2.074,0.125,0.065,0.3,0.3,1.884,0.713,3.157,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,4091,0.2408,5.722,1.003,-0.027,1.766,1.637,1.884,1.007,3.157,-0.081,0.948,0.198,0.073,0.92,-0.027,G
B,1,G,4092,0.2408,0.133,0.125,0.135,0.513,0.513,1.002,0.079,1.015,-0.081,-0.328,0.198,-1.184,-0.772,-0.027,G
B,1,G,4093,0.2408,0.985,-0.276,-0.081,-1.375,-1.648,1.884,-0.944,3.157,-0.081,-0.328,0.198,0.073,-0.855,-0.027,G
B,1,G,4094,0.2408,0.133,-0.276,-0.075,-1.375,-1.648,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,4095,0.2408,3.341,0.125,0.135,1.487,1.653,-0.935,0.797,-0.942,-0.081,-0.328,0.198,0.073,0.388,-0.027,G
B,1,G,4096,0.2408,0.133,0.125,0.055,0.513,0.513,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,-0.855,-0.027,G
B,1,B,4097,0.2408,-0.489,0.125,0.21,0.513,0.513,-0.935,1.55,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,B,4098,0.2408,-0.491,-0.276,0.186,-1.375,-1.648,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,-1.184,-0.556,-0.027,B
B,1,G,4099,0.2408,5.722,0.125,0.065,1.766,1.637,1.884,1.55,3.157,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,4100,0.2408,-0.743,0.125,-0.075,0.513,0.513,-0.935,0.235,-0.942,-0.081,-0.328,0.198,0.073,-0.948,-0.027,G
B,1,G,4101,0.2408,-0.108,0.125,-0.146,-0.804,-0.804,1.884,0.079,1.545,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,4102,0.2408,-0.489,0.125,-0.075,0.513,0.513,-0.935,1.986,-0.942,-0.081,-0.328,0.198,0.073,-0.772,-0.027,G
B,1,G,4103,0.2408,-0.732,-0.276,-0.151,1.727,1.653,-0.935,0.235,-0.942,0.807,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,4104,0.2408,3.341,0.125,-0.027,0.3,0.3,1.884,1.55,1.015,-0.081,-0.328,0.198,0.073,1.532,-0.027,G
B,1,G,4105,0.2408,0.352,-1.378,0.21,0.3,0.3,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,-0.948,-0.027,G
B,1,G,4106,0.2408,-0.711,0.125,-0.146,0.3,0.3,1.002,1.55,1.015,-0.081,-0.328,0.198,0.073,-0.556,-0.027,G
B,1,G,4107,0.2408,-0.491,0.125,0.186,-0.804,-0.804,1.884,-0.15,1.015,-0.081,0.948,0.198,0.073,-0.556,-0.027,G
B,1,G,4108,0.2408,-0.732,0.125,0.065,-1.148,1.653,-0.935,1.986,1.015,-0.081,-0.328,0.198,0.073,0.156,1.18,G
